"ID","Reef","lat","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"10-170","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-171","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-172","U/N Reef",-10.3,0,0.5,3.5,1,0.6,1.7,1.3,1.2,1.2,0.6,0,0.4,0,0,1,1,0,3.3,0.7,0.5,0.9,2.4,4.9,1.1,2.9,3.7,0.7,3.2,3.5,6.6,4.9,0.9,1.9,1.1,1.4,10.1,2.8,6,6.6,9.9,5.4,5.4,4.5,5.4,9.6
"10-173","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-174","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-175","U/N Reef",-10.4,0,0.6,4,1,0.8,1.9,1.2,1.8,1.8,0.6,0,0.4,0,0,1.2,1.2,0,3.6,0.9,0.6,1.3,3.4,5.2,1.4,3.3,4.5,0.8,3.2,3.2,7.5,5.4,1.1,2.8,1.1,1.7,10.9,3,6.3,7.3,10.7,6.4,6.6,4.5,5,10.6
"10-176","U/N Reef",-10.4,0,0.7,4.2,1,0.8,1.9,1.2,2,2,0.9,0,0.5,0,0,1.2,1.2,0,3.5,0.8,0.6,1.4,3.6,5.3,1.5,3.4,4.7,0.8,3.4,3.5,7.7,5.5,1.2,3,1.1,1.7,11.1,3,6.6,7.7,10.8,6.7,6.9,4.4,4.9,10.9
"10-177","U/N Reef",-10.3,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.6,0.8,3.8,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-178","U/N Reef",-10.3,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.6,0.8,3.8,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-180","U/N Reef",-10.4,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-181","U/N Reef",-10.3,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.6,0.8,3.8,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-182","Hawkesbury Reefs",-10.4,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.6,0.8,3.8,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-183","Channel (Murabar) Island Reef",-10.3,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.6,0.8,3.8,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-184","Hawkesbury Island Reef",-10.4,0,0.5,3.6,1,0.7,1.7,1.3,1.4,1.4,0.9,0,0.4,0,0,1.1,1.1,0,3.2,0.7,0.5,1,2.8,5,1.1,2.9,4,0.7,3.5,4,6.8,5,1,2.1,1.1,1.5,10.5,2.8,6.2,7.1,10.2,5.7,5.8,4.4,5.2,9.9
"10-185","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-186","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-188","Quoin Rock Reef",-10.2,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-189","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-190","Meth Islet Reef",-10.2,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-191","U/N Reef",-10.2,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-192","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-193","Whale (Mathu) Island Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-194","U/N Reef",-10.2,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-195","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-196","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-197","U/N Reef",-10.2,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-198","U/N Reef",-10.2,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-199","U/N Reef",-10.3,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-200","U/N Reef",-10.2,0,0.5,3.5,0.9,0.6,1.7,1.3,1.3,1.3,0.3,0,0.3,0,0,1,1,0,3.4,0.8,0.5,0.9,2.5,4.8,1.1,2.9,3.8,0.7,3,3,6.9,5,0.9,2.1,1.1,1.4,10.1,2.8,5.7,6.4,10,5.4,5.4,4.8,5.5,9.7
"10-201","Asp Reef",-10.2,0,0.5,3.4,1,0.6,1.7,1.3,1.2,1.2,0.8,0,0.4,0,0,1.1,1.1,0,3.1,0.7,0.5,0.8,2.4,4.9,1.1,2.8,3.7,0.7,3.4,4,6.4,4.8,1,1.8,1.1,1.4,10.2,2.7,6.1,6.9,9.8,5.4,5.4,4.4,5.3,9.6
"10-202","U/N Reef",-10.2,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.6,0.8,3.8,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-203","U/N Reef",-10.3,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.6,0.8,3.8,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-204","Long Reef",-10.3,0,0.5,3.3,1,0.6,1.7,1.3,1.2,1.2,1.2,0,0.5,0,0,1.2,1.2,0,3,0.5,0.5,0.8,2.2,5.1,1.1,2.8,3.7,0.8,3.7,4.7,6.1,4.6,1,1.6,1.1,1.4,10.2,2.7,6.4,7.2,9.7,5.4,5.4,4.1,5.2,9.5
"10-208","White Rocks Reef",-10.5,0,0.7,4.2,1,0.8,1.9,1.2,2,2,0.7,0,0.5,0,0,1.2,1.2,0,3.6,0.9,0.6,1.4,3.6,5.3,1.5,3.5,4.8,0.8,3.3,3.3,7.7,5.5,1.2,3.1,1.1,1.7,11.1,3,6.5,7.6,10.8,6.7,6.9,4.5,4.9,10.9
"10-209","Harrison Rock",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-210","Sunk Reefs",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-211","U/N Reef",-10.5,0,0.6,4,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.6,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.5
"10-212","U/N Reef",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-213","U/N Reef",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-214","North Torres (Di Maza) Reef",-10.4,0,0.6,4,1,0.8,1.9,1.2,2,2,1.7,0,0.5,0,0,1.4,1.4,0,3,0.6,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8,10.9,6.7,6.8,4.2,4.9,10.5
"10-215","North West (Katai Nab) Reef",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-216","South Torres (Dana Thiam) Reef",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-219","Booby Island Reef",-10.6,0,0.7,4.2,1,0.8,1.9,1.2,2,2,0.7,0,0.5,0,0,1.2,1.2,0,3.6,0.9,0.6,1.4,3.6,5.3,1.5,3.5,4.8,0.8,3.3,3.3,7.7,5.5,1.2,3.1,1.1,1.7,11.1,3,6.5,7.6,10.8,6.7,6.9,4.5,4.9,10.9
"10-220","U/N Reef",-10.6,0,0.7,4.2,1,0.8,1.9,1.2,2,2,0.7,0,0.5,0,0,1.2,1.2,0,3.6,0.9,0.6,1.4,3.6,5.3,1.5,3.5,4.8,0.8,3.3,3.3,7.7,5.5,1.2,3.1,1.1,1.7,11.1,3,6.5,7.6,10.8,6.7,6.9,4.5,4.9,10.9
"10-224","U/N Reef",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-225","U/N Reef",-10.6,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.1,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-228","U/N Reef",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-234","U/N Reef",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-236","U/N Reef",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-237","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-238","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-239","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-240","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-241","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-242","Peebles Shoals",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-243","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-244","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-245","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-247","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-248","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-249","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-250","U/N Reef",-10.7,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-251","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-252","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-253","U/N Reef",-10.7,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-254","U/N Reef",-10.7,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-255","Cheropo Island Reef",-10.7,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-256","U/N Reef",-10.8,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-257","U/N Reef",-10.7,0,0.7,4.1,1,0.7,1.8,1.4,2.1,2.1,1.8,0,0.5,0,0,1.6,1.6,0,3.4,0.7,0.6,1.5,4.1,5.6,1.5,3.1,5,0.8,4.1,5.5,8.6,5.8,1.7,3.5,1.7,2.8,14.2,3.2,7.1,8.4,9.7,7.5,8.1,5.5,4.3,9.3
"10-259","Ipili Reef",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-260","Mecca Reef",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-261","U/N Reef",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-262","U/N Reef",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-263","U/N Reef",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-266","Madge Reefs",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-267","U/N Reef",-10.6,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
"10-271","Pullar Patches",-10.5,0,0.6,3.9,1,0.8,1.9,1.2,2,2,1.8,0,0.5,0,0,1.4,1.4,0,3,0.5,0.5,1.4,3.8,5.3,1.3,2.9,4.6,0.8,4,5.1,7.4,5.4,1.1,2.4,1.1,1.7,11.5,2.8,6.8,8.1,10.9,6.7,6.8,4.2,4.9,10.4
