"ID","Reef","lat","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"10-701","U/N Reef",-10.2,1.5,2.6,5.2,0,1.4,2.1,1.3,2,1.6,0.6,0.1,0.1,0.5,0.6,1.5,1.2,4.9,4,2.1,1.8,1.5,7.1,2.4,1.9,2.8,1.8,2.9,7.4,6.3,6.3,2,1.5,4.2,0.2,5.3,4.4,1.3,1,6.7,11.4,3,1.4,3.2,12
"10-702","U/N Reef",-10.2,1.5,2.6,5.2,0,1.5,2.2,1.3,2,1.7,0.6,0.1,0.1,0.5,0.6,1.5,1.2,5,4.1,2.1,1.8,1.6,7.2,2.4,1.9,2.9,1.8,2.9,7.4,6.3,6.3,2,1.6,4.2,0.3,5.4,4.5,1.3,1,6.7,11.4,3,1.5,3.4,12
"10-703","U/N Reef",-10.2,1.5,2.6,5.2,0,1.4,2.1,1.3,2,1.6,0.6,0.1,0.1,0.5,0.6,1.5,1.2,4.9,4,2.1,1.8,1.5,7.1,2.4,1.9,2.8,1.8,2.9,7.4,6.3,6.3,2,1.5,4.2,0.2,5.3,4.4,1.3,1,6.7,11.4,3,1.4,3.2,12
"10-704","U/N Reef",-10.2,1.3,2.2,5.1,0,1.8,3,1.4,2.2,2.4,0.6,0.2,0.2,0.5,1.1,1.6,1.6,5.5,4.5,2,1.9,1.9,7.6,2.3,2,3.5,1.7,3.2,7.5,6.2,6.4,2.2,2.2,3.9,1.6,6,4.8,1.5,1,6.4,11.5,3.1,2.7,4.7,12.1
"10-705","U/N Reef",-10.2,1.2,2.1,5.1,0,1.9,3.3,1.5,2.3,2.6,0.5,0.2,0.2,0.5,1.2,1.7,1.7,5.7,4.7,2,2,2,7.7,2.2,2.1,3.7,1.6,3.3,7.6,6.1,6.4,2.2,2.5,3.8,2,6.2,4.9,1.6,1,6.3,11.6,3.1,3.1,5.2,12.2
"10-706","U/N Reef",-10.1,1.2,2.1,5.1,0,1.9,3.3,1.5,2.3,2.6,0.5,0.2,0.2,0.5,1.2,1.7,1.7,5.7,4.7,2,2,2,7.8,2.2,2.1,3.8,1.6,3.3,7.6,6.1,6.4,2.2,2.5,3.8,2,6.2,4.9,1.6,1,6.3,11.6,3.1,3.2,5.2,12.2
"10-707","U/N Reef",-10.2,1.1,2.1,5.1,0,1.9,3.4,1.5,2.3,2.7,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2,7.8,2.2,2.1,3.8,1.6,3.4,7.6,6.1,6.4,2.3,2.6,3.8,2.2,6.3,5,1.6,1,6.3,11.6,3.2,3.3,5.4,12.2
"10-708","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.8,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.6,3.8,2.3,6.3,5,1.6,1,6.2,11.6,3.2,3.4,5.6,12.2
"10-709","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-710","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-711","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-712","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-713","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-714","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-715","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-716","U/N Reef",-10.1,1.1,2,5,0,2,3.5,1.5,2.3,2.8,0.5,0.2,0.2,0.5,1.3,1.7,1.8,5.8,4.8,2,2,2.1,7.9,2.2,2.1,3.9,1.6,3.4,7.6,6.1,6.4,2.3,2.7,3.8,2.4,6.3,5,1.6,1,6.2,11.6,3.2,3.5,5.6,12.2
"10-718","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-719","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-720","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-721","U/N Reef",-10.2,1.5,2.6,5.2,0,1.4,2.1,1.3,2,1.6,0.6,0.1,0.1,0.5,0.6,1.5,1.2,4.9,4,2.1,1.8,1.5,7.1,2.4,1.9,2.8,1.8,2.9,7.4,6.3,6.3,2,1.5,4.2,0.2,5.3,4.4,1.3,1,6.7,11.4,3,1.4,3.2,12
"10-722","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-723","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-724","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-725","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-726","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-727","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-728","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-729","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-730","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-731","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-732","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-733","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-734","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-735","U/N Reef",-10.2,1.5,2.6,5.2,0,1.4,2.1,1.3,2,1.6,0.6,0.1,0.1,0.5,0.6,1.5,1.2,4.9,4,2.1,1.8,1.5,7.1,2.4,1.9,2.8,1.8,2.9,7.4,6.3,6.3,2,1.5,4.2,0.2,5.3,4.4,1.3,1,6.7,11.4,3,1.4,3.2,12
"10-736","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-737","U/N Reef",-10.2,1.5,2.6,5.2,0,1.4,2.1,1.3,2,1.6,0.6,0.1,0.1,0.5,0.6,1.5,1.2,4.9,4,2.1,1.8,1.5,7.1,2.4,1.9,2.8,1.8,2.9,7.4,6.3,6.3,2,1.5,4.2,0.2,5.3,4.4,1.3,1,6.7,11.4,3,1.4,3.2,12
"10-738","U/N Reef",-10.2,1.5,2.6,5.2,0,1.4,2.1,1.3,2,1.6,0.6,0.1,0.1,0.5,0.6,1.5,1.2,4.9,4,2.1,1.8,1.5,7.1,2.4,1.9,2.8,1.8,2.9,7.4,6.3,6.3,2,1.5,4.2,0.2,5.3,4.4,1.3,1,6.7,11.4,3,1.4,3.2,12
"10-739","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-740","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-741","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-742","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-743","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-744","U/N Reef",-10.2,1.5,2.6,5.2,0,1.4,2.1,1.3,2,1.6,0.6,0.1,0.1,0.5,0.6,1.5,1.2,4.9,4,2.1,1.8,1.5,7.1,2.4,1.9,2.8,1.8,2.9,7.4,6.3,6.3,2,1.5,4.2,0.2,5.3,4.4,1.3,1,6.7,11.4,3,1.4,3.2,12
"10-745","U/N Reef",-10.3,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-747","U/N Reef",-10.5,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-748","U/N Reef",-10.5,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-749","U/N Reef",-10.5,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-750","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-751","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-752","U/N Reef",-10.5,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2,1.3,7.5,2.3,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.4,3.2,0.5,6,4.8,1.4,1.7,8.4,12.4,4,1.3,6.4,13.1
"10-753","U/N Reef",-10.5,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-754","U/N Reef",-10.5,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-755","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-756","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-757","U/N Reef",-10.4,1.6,2.1,5.2,0.3,2.1,2.3,1.5,1.9,1.9,1,0,0.3,0.6,0.6,2.1,1,5.2,3.8,1.9,2.1,1.3,7.5,2.2,1.9,2.9,2,3.1,8.2,6.1,6.1,1.8,1.5,3.2,0.5,5.9,4.8,1.4,1.7,8.3,12.4,3.9,1.3,6.3,13.1
"10-759","U/N Reef",-10.6,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-760","U/N Reef",-10.6,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-761","U/N Reef",-10.5,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-762","U/N Reef",-10.5,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-763","U/N Reef",-10.5,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-764","U/N Reef",-10.6,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-765","U/N Reef",-10.6,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-766","U/N Reef",-10.5,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"10-800","U/N Reef",-10.8,4.2,5.8,7.6,2,3.2,3.3,2.2,2.3,0.9,0.9,0.8,0,2.8,0.9,3,0.7,6.8,2.2,1.5,1.4,2.9,9.5,3.3,5.2,4.3,1.7,4.6,7.6,9.4,6.8,6.1,2.8,4,2.3,18.1,8.5,5.2,5.5,15.8,7.7,5.8,0.8,4.1,14.9
"10-801","U/N Reef",-11,4.2,5.8,7.6,2,3.2,3.3,2.2,2.3,0.9,0.9,0.8,0,2.8,0.9,3,0.7,6.8,2.2,1.5,1.4,2.9,9.5,3.3,5.2,4.3,1.7,4.6,7.6,9.4,6.8,6.1,2.8,4,2.3,18.1,8.5,5.2,5.5,15.8,7.7,5.8,0.8,4.1,14.9
"10-807","U/N Reef",-10.7,2.1,1.8,5.3,0.3,2.2,2.5,1.4,2.1,0.7,2,0,0.3,1.7,0.6,2.1,0.9,5.7,4,2.2,1.7,1.8,7.7,3.7,1.9,3.1,2.1,3.2,9.2,5.9,5.9,2.1,1.2,2.4,0.5,7.1,5.5,1.9,2.2,10.9,13.5,5.2,1.7,8.1,13.8
"11-001","Arnold Reef",-11,2.6,6.9,6.3,1.6,2.7,2.6,3.2,0.8,0.5,0.5,1.2,0,2.3,0.6,5.2,0.2,6.5,1.6,0.8,1.9,2.7,8.4,3.8,3,3,1.7,3.1,6.8,6,4.8,6,1.7,1,3,18.8,7.4,4.5,4,18.3,10.3,5.9,0.6,5.7,15.4
"11-002","Thomson Islet Reef",-11,2.6,6.9,6.3,1.6,2.7,2.6,3.2,0.8,0.5,0.5,1.2,0,2.3,0.6,5.2,0.2,6.5,1.6,0.8,1.9,2.7,8.4,3.8,3,3,1.7,3.1,6.8,6,4.8,6,1.7,1,3,18.8,7.4,4.5,4,18.3,10.3,5.9,0.6,5.7,15.4
"11-003","U/N Reef",-11.1,2.6,6.9,6.3,1.6,2.7,2.6,3.2,0.8,0.5,0.5,1.2,0,2.3,0.6,5.2,0.2,6.5,1.6,0.8,1.9,2.7,8.4,3.8,3,3,1.7,3.1,6.8,6,4.8,6,1.7,1,3,18.8,7.4,4.5,4,18.3,10.3,5.9,0.6,5.7,15.4
"11-004","Gilmore Bank",-11.2,2.6,6.9,6.3,1.6,2.7,2.6,3.2,0.8,0.5,0.5,1.2,0,2.3,0.6,5.2,0.2,6.5,1.6,0.8,1.9,2.7,8.4,3.8,3,3,1.7,3.1,6.8,6,4.8,6,1.7,1,3,18.8,7.4,4.5,4,18.3,10.3,5.9,0.6,5.7,15.4
"11-005","U/N Reef",-11.2,2.6,6.9,6.3,1.6,2.7,2.6,3.2,0.8,0.5,0.5,1.2,0,2.3,0.6,5.2,0.2,6.5,1.6,0.8,1.9,2.7,8.4,3.8,3,3,1.7,3.1,6.8,6,4.8,6,1.7,1,3,18.8,7.4,4.5,4,18.3,10.3,5.9,0.6,5.7,15.4
"11-006","U/N Reef",-11.2,2.6,6.9,6.3,1.6,2.7,2.6,3.2,0.8,0.5,0.5,1.2,0,2.3,0.6,5.2,0.2,6.5,1.6,0.8,1.9,2.7,8.4,3.8,3,3,1.7,3.1,6.8,6,4.8,6,1.7,1,3,18.8,7.4,4.5,4,18.3,10.3,5.9,0.6,5.7,15.4
"11-007","U/N Reef",-11.2,2.6,6.9,6.3,1.6,2.7,2.6,3.2,0.8,0.5,0.5,1.2,0,2.3,0.6,5.2,0.2,6.5,1.6,0.8,1.9,2.7,8.4,3.8,3,3,1.7,3.1,6.8,6,4.8,6,1.7,1,3,18.8,7.4,4.5,4,18.3,10.3,5.9,0.6,5.7,15.4
"11-008","U/N Reef",-11.2,2.8,7.1,5.7,1.7,2.7,2.5,3.2,0.7,0.5,0.5,1.3,0,1.9,0.8,5.5,0.2,5.7,1.8,0.6,2,2.9,8.4,4.3,2.8,2.9,1.5,3,6.6,5.9,4.7,5.9,1.8,0.8,3.2,18.7,7.7,4.3,4,18.6,10.5,5.8,0.6,5.3,14.7
"11-009","Bushy Island Reef",-11.3,3,7.2,5.1,1.7,2.8,2.3,3.3,0.6,0.5,0.6,1.4,0,1.5,0.9,5.7,0.3,4.9,2,0.4,2,3.1,8.4,4.8,2.6,2.9,1.2,3,6.5,5.8,4.6,5.8,1.8,0.6,3.4,18.7,7.9,4.2,3.9,18.9,10.7,5.7,0.6,4.9,14.1
